FEATURE_NAME	STATE_ALPHA	PRIM_LAT_DEC	PRIM_LONG_DEC		
Tulsa County	OK	36.1000959	-95.9002695		
Wagoner County	OK	35.9667671	-95.5502542		
Washington County	OK	36.7167561	-95.9002617		
Washita County	OK	35.3000522	-99.0009118		
Woods County	OK	36.7666982	-98.8003678		
Woodward County	OK	36.5167019	-99.2170476		
Canadian River	OK	35.453429	-95.0327334		
North Canadian River	OK	35.3750995	-95.6099852		
Broken Bow Lake	OK	34.1459414	-94.6818832		
Lake Hudson	OK	36.2334268	-95.1863523		
Chickasaw National Recreational Area	OK	34.4962004	-96.9744609		
Tom Steed Reservoir	OK	34.7472883	-98.9892434		
Wister Lake	OK	34.9417662	-94.7168947		
Creta	OK	34.5167395	-99.5498137		
Cleo Springs	OK	36.405312	-98.4406325		
Lookeba	OK	35.3628329	-98.3670032		
Marland	OK	36.5608732	-97.1511535		
Oklahoma City	OK	35.4675602	-97.5164276		
Pine Creek Lake	OK	34.1084386	-95.0780062		
Zafra	OK	34.5084381	-94.4885505		
Kaw Lake	OK	36.6972608	-96.873924		
Agra	OK	35.8947842	-96.8722487		
Alluwe	OK	36.6103685	-95.4871973		
Cordell	OK	35.290608	-98.988411		
Red Bird	OK	35.885656	-95.5888674		
Pryor	OK	36.3084275	-95.3169136		
State of Oklahoma	OK	35.5003375	-97.5005945		
Kingston	OK	33.9987101	-96.7197217		
Lake Texoma	OK	33.8320465	-96.5711046		
Coldwater Creek	OK	36.659749	-101.1212708		
Heyburn Lake	OK	35.9467476	-96.3052836		
Atoka Lake	OK	34.416759	-96.1536044		
Lake O the Cherokees	OK	36.4734174	-95.0335731		
Peek	OK	35.9703233	-99.6309448		
Optima Wildlife Managment Area	OK	36.8000262	-101.3129387		
Abert Rim	OR	42.5646009	-120.1769036		
Lake Abert	OR	42.6262664	-120.2332949		
Adel	OR	42.177388	-119.8985576		
Agate Beach	OR	44.6773386	-124.0617836		
Albany	OR	44.6365107	-123.1059282		
Alfalfa	OR	44.0773433	-121.0169654		
Alkali Lake	OR	42.9770963	-120.0280176		
Allegany	OR	43.4259469	-124.0323266		
Altamont	OR	42.2068123	-121.737224		
Alvord Desert	OR	42.5354464	-118.4560133		
Alvord Lake	OR	42.3796147	-118.6054595		
Ankeny National Wildlife Refuge	OR	44.7840097	-123.0778731		
Antelope	OR	44.9106819	-120.7228173		
Antelope Reservoir	OR	42.9065436	-117.2368116		
Applegate	OR	42.2570662	-123.1683833		
Arch Cape	OR	45.8289958	-123.9620824		
Arock	OR	42.9140441	-117.5251539		
Ashwood	OR	44.7337386	-120.7544782		
Astoria	OR	46.1878841	-123.8312534		
Bandon	OR	43.1189978	-124.408448		
Beatys Butte	OR	42.3859978	-119.3321541		
Beulah Reservoir	OR	43.9115472	-118.156583		
Big Lookout Mountain	OR	44.6090506	-117.2785173		
Blue Mountain	OR	42.319885	-117.8754226		
Blue River	OR	44.1545703	-122.3411742		
Bonanza	OR	42.1987607	-121.4061076		
Boring	OR	45.4298429	-122.3748112		
Brewster Canyon	OR	43.1570558	-123.9667639		
Bridge	OR	43.0239994	-124.0070412		
Broadbent	OR	43.0089985	-124.1464913		
Brogan	OR	44.2462699	-117.517134		
Brownsville	OR	44.3934571	-122.9848108		
Bryant Mountain	OR	42.0337674	-121.2752678		
Burlington	OR	45.6462268	-122.8426018		
Burns	OR	43.5862607	-119.0541032		
Burns Paiute Indian Colony	OR	43.551856	-118.803228		
Calapooia River	OR	44.6390106	-123.110095		
Camas Valley	OR	43.0342815	-123.6739697		
Canby	OR	45.2628986	-122.6925923		
Canyonville	OR	42.9273406	-123.2811748		
Cape Blanco	OR	42.8376089	-124.5639997		
Cape Falcon	OR	45.7676062	-123.9823604		
Castle Rock	OR	44.020992	-118.1827005		
Cathlamet Bay	OR	46.1895527	-123.7173608		
Catlow Rim	OR	42.4596115	-118.8565807		
Catlow Valley	OR	42.5634968	-119.0582564		
Lake Celilo	OR	45.6137321	-121.1336814		
Central Point	OR	42.3759586	-122.9164307		
Christmas Lake Valley	OR	43.2645882	-120.4399787		
Clatskanie	OR	46.1012219	-123.2067863		
Cold Springs National Wildlife Refuge	OR	45.8637435	-119.1494542		
Cold Springs Reservoir	OR	45.8606879	-119.1722331		
Condon	OR	45.2342966	-120.1850344		
Coquille	OR	43.1770545	-124.1876075		
Crabtree	OR	44.6351225	-122.8981455		
Crane	OR	43.4151559	-118.5782574		
Creswell	OR	43.9179023	-123.0245261		
Crump Lake	OR	42.2946083	-119.8252247		
Curtin	OR	43.7223433	-123.2120299		
Dairy	OR	42.2351469	-121.52111		
Days Creek	OR	42.9723408	-123.1722829		
Depoe Bay	OR	44.8084467	-124.0631713		
Dexter	OR	43.915959	-122.8228506		
Dorena Lake	OR	43.7867901	-122.954519		
Echo	OR	45.7423538	-119.195567		
Eddyville	OR	44.6345632	-123.7764999		
Elkhorn Peak	OR	44.809871	-118.0743855		
Elkton	OR	43.6376174	-123.5681519		
Emigrant Lake	OR	42.1615231	-122.6041955		
Eugene	OR	44.0520691	-123.0867536		
Fairview	OR	43.2167775	-124.0737143		
Fern Ridge Lake	OR	44.1204011	-123.2995395		
Fossil	OR	44.9981864	-120.2161373		
Foster Lake	OR	43.0007119	-119.2627153		
Garibaldi	OR	45.5598266	-123.9109643		
Gates	OR	44.7562329	-122.4167483		
Gearhart	OR	46.0242745	-123.9112502		
Gerber Reservoir	OR	42.2009862	-121.1333219		
Glide	OR	43.3015069	-123.1011754		
Government Point	OR	44.8309459	-124.0670602		
Grass Valley	OR	45.3601247	-120.7856114		
Gresham	OR	45.4981757	-122.4314796		
Guano Valley	OR	42.3021096	-119.4818809		
Gunsight Mountain	OR	44.9506921	-118.2271632		
Haines	OR	44.9115341	-117.9388288		
Halsey	OR	44.3840122	-123.1098145		
Hammond	OR	46.2001036	-123.9515357		
Harlan	OR	44.5398422	-123.6931645		
Harney Lake	OR	43.2368196	-119.1099346		
Harrisburg	OR	44.2740124	-123.170648		
Hart Lake	OR	42.4448822	-119.8443954		
Helix	OR	45.8495768	-118.6569253		
Heppner	OR	45.3531842	-119.5577997		
Hines	OR	43.5640385	-119.0810482		
Holley	OR	44.3542917	-122.7834179		
Homestead	OR	45.0237673	-116.8507118		
Huntington	OR	44.3512726	-117.2665686		
Hyatt Reservoir	OR	42.1718032	-122.467247		
Idleyld Park	OR	43.3237296	-123.0239511		
Jacksonville	OR	42.3134584	-122.9669865		
Jordan Craters	OR	43.1118219	-117.4159899		
Jordan Valley	OR	42.9740445	-117.0543038		
Keating	OR	44.8740432	-117.5904873		
Keno	OR	42.1265334	-121.9300076		
Kent	OR	45.1951258	-120.6942154		
Kenyon Mountain	OR	43.001503	-123.7786962		
Kings Valley	OR	44.7067856	-123.4345476		
Louse Canyon	OR	44.4498845	-117.2093458		
Langlois	OR	42.9234417	-124.4509433		
Laurel Mountain	OR	44.9234489	-123.5734419		
Leaburg	OR	44.1073492	-122.6770174		
Ione	OR	45.5012431	-119.8247508		
Lone Mountain	OR	42.0998926	-118.9510218		
Lowell	OR	43.9184592	-122.7836822		
Lyons	OR	44.7745664	-122.6150855		
Mahogany Mountain	OR	43.2348773	-117.2557099		
Malheur Lake	OR	43.3115422	-118.7952048		
Malheur National Wildlife Refuge	OR	43.2657084	-118.8440942		
Malheur Reservoir	OR	44.3529367	-117.6713099		
Manzanita	OR	45.7184398	-123.9351354		
Matlock Canyon	OR	45.5465123	-119.299739		
Maupin	OR	45.1751205	-121.0814491		
Mayville	OR	45.082353	-120.1922509		
McKay Creek National Wildlife Refuge	OR	45.6054079	-118.7952626		
McKenzie Bridge	OR	44.1751238	-122.1639473		
Medford	OR	42.3265153	-122.8755949		
Merrill	OR	42.0251516	-121.6005501		
Mikkalo	OR	45.4709629	-120.2347618		
Mill City	OR	44.7540106	-122.4781385		
Molalla	OR	45.1473445	-122.5770322		
Monroe	OR	44.3140116	-123.2967637		
Moon Reservoir	OR	43.4062627	-119.3974473		
Moro	OR	45.4840141	-120.731168		
Mosier	OR	45.6834528	-121.397295		
Mount Ireland	OR	44.8365334	-118.3207768		
Mutton Mountains	OR	44.9476188	-121.1767223		
Myrtle Creek	OR	43.0201174	-123.2931205		
Myrtle Point	OR	43.0648321	-124.138992		
Nehalem River	OR	45.6581611	-123.9345785		
Newport	OR	44.6367836	-124.0534505		
North Powder	OR	45.0284737	-117.9199386		
Nyssa	OR	43.8768289	-116.9948804		
Oakland	OR	43.4220626	-123.2984101		
Olene	OR	42.1718141	-121.6308324		
Olex	OR	45.4970745	-120.168927		
Ontario	OR	44.0265525	-116.9629378		
Lake Owyhee	OR	43.6418256	-117.2423879		
Oxbow Reservoir	OR	43.6440479	-117.3323922		
Parkrose	OR	45.5595631	-122.5603715		
Paulina Marsh	OR	43.1881955	-121.0152755		
Pedro Mountain	OR	44.4407158	-117.4940844		
Pendleton	OR	45.672075	-118.7885967		
Perrydale	OR	45.0426172	-123.2556588		
Phillips Lake	OR	44.6723779	-118.0002173		
Pilot Rock	OR	45.4831849	-118.8299848		
Placer	OR	42.6320633	-123.3153394		
Poker Jim Ridge	OR	42.6368246	-119.6310591		
Pride Peak	OR	44.6556755	-123.3648237		
Prineville Reservoir	OR	44.1101262	-120.7855694		
Pudding River	OR	45.2984534	-122.7187047		
Pueblo Mountains	OR	42.1040602	-118.7243456		
Pueblo Valley	OR	42.3582261	-118.5921252		
Red Mountain	OR	45.0643239	-117.2462879		
Redmond	OR	44.2726203	-121.1739212		
Riddle Mountain	OR	43.1043251	-118.5138072		
Rieth	OR	45.6609639	-118.8713796		
Rock Creek	OR	45.5726289	-120.2972656		
Roseburg	OR	43.216505	-123.3417381		
Santa Clara	OR	44.1034576	-123.1312002		
Sauvie Island	OR	45.7165041	-122.8012123		
Scappoose	OR	45.7542809	-122.8776039		
Scio	OR	44.7048445	-122.8492562		
Shaniko	OR	45.0037364	-120.7522665		
Sherwood	OR	45.3565074	-122.840098		
Siletz	OR	44.7217836	-123.920113		
Siletz Bay	OR	44.903444	-124.0198361		
Silver Lake	OR	43.3665409	-119.4057806		
Silver Lake	OR	43.127918	-121.0461084		
Silverton	OR	45.0051213	-122.7831455		
Simnasho	OR	44.9728942	-121.3500612		
Siskiyou	OR	42.0748579	-122.6069725		
Sisters	OR	44.2909491	-121.5492118		
South Junction	OR	44.85401	-121.0764379		
Spray	OR	44.8343065	-119.7944489		
Springfield	OR	44.0462362	-123.0220289		
Stayton	OR	44.8006775	-122.7945333		
Steens Mountain	OR	42.6832214	-118.5510209		
Stinkingwater Mountains	OR	43.5643233	-118.5118687		
Strawberry Mountain	OR	44.3123805	-118.7166106		
Summit	OR	44.6378969	-123.5787175		
Sunset Valley	OR	43.3570955	-118.9735425		
Sutherlin	OR	43.3901177	-123.3125763		
Sutton Mountain	OR	44.6748562	-120.2125152		
Swan Lake Valley	OR	42.2609789	-121.603612		
Sweet Home	OR	44.3976247	-122.7361959		
Tangent	OR	44.5412335	-123.1081498		
Tellurium Peak	OR	42.8976184	-123.3106199		
Tenmile	OR	43.0962263	-123.5642445		
The Heads	OR	42.7395535	-124.5101051		
Thief Valley Reservoir	OR	45.0126439	-117.7810488		
Tigard	OR	45.4312294	-122.7714861		
Tillamook Head	OR	45.9414964	-123.9568056		
Timber	OR	45.7198337	-123.2945598		
Trask Mountain	OR	45.3714995	-123.4565007		
Trout Creek Mountains	OR	42.0998938	-118.2926614		
Tumalo	OR	44.1498398	-121.3308679		
Tyee Mountain	OR	43.4328939	-123.4614755		
Umatilla	OR	45.9173549	-119.3425179		
Umpqua	OR	43.3653934	-123.4684175		
Union	OR	45.2084696	-117.8652126		
Valley Falls	OR	42.4840457	-120.281905		
Vernonia	OR	45.8587229	-123.1928926		
Vida	OR	44.1459603	-122.5697929		
Walterville	OR	44.0687379	-122.8039663		
Warm Springs	OR	44.7634519	-121.2661625		
Warm Springs Reservoir	OR	43.5854369	-118.208247		
Warner Lakes	OR	42.4498821	-119.8510623		
Warner Peak	OR	42.4596041	-119.7416166		
Wasco	OR	45.5917918	-120.698113		
Weston	OR	45.813744	-118.424688		
Wheeler	OR	45.688996	-123.8806879		
White City	OR	42.4373477	-122.85893		
William L Finley National Wildlife Refuge	OR	44.409011	-123.3217657		
Winchester	OR	43.2801161	-123.3536852		
Yainax Butte	OR	42.3262606	-121.268886		
Yamsay Mountain	OR	42.9306949	-121.3639009		
Yaquina Head	OR	44.6751162	-124.0765063		
Youngs River	OR	46.1809388	-123.8751435		
Harney Basin	OR	43.5001491	-119.0013224		
Alvord Valley	OR	42.191562	-118.5176744		
Rogers Peak	OR	45.6645546	-123.5484538		
McKay Reservoir	OR	45.6054079	-118.7983183		
Willamette National Forest	OR	44.2501212	-122.0014459		
Fossil Lake	OR	43.3248642	-120.4924816		
Fort McDermitt Indian Reservation	OR	42.0498867	-117.5509718		
Hart Mountain National Antelope Refuge	OR	42.5004377	-119.6010566		
Brownlee	OR	44.8115478	-116.9343328		
Lewis and Clark National Wildlife Refuge	OR	46.2164977	-123.634581		
Umatilla National Wildlife Refuge	OR	45.8998551	-119.6011369		
Warm Springs Reservation	OR	44.870115	-121.453851		
John Day Fossil Beds National Monument	OR	44.5498657	-119.6344289		
Baker County	OR	44.7501556	-117.6677134		
Clatsop County	OR	45.9664999	-123.6679087		
Columbia County	OR	45.9165015	-123.0845565		
Coos County	OR	43.1664999	-124.001488		
Douglas County	OR	43.3331735	-123.1678454		
Gilliam County	OR	45.3331847	-120.2678166		
Grant County	OR	44.5001542	-119.0013474		
Harney County	OR	43.1665426	-119.0013187		
Jackson County	OR	42.4165149	-122.8344843		
Lake County	OR	42.8332061	-120.5013616		
Lane County	OR	43.9165145	-122.8345177		
Lincoln County	OR	44.666507	-123.8345564		
Linn County	OR	44.499568	-122.5845294		
Malheur County	OR	43.2501572	-117.667671		
Marion County	OR	44.8665109	-122.6511976		
Morrow County	OR	45.4995722	-119.5511346		
Multnomah County	OR	45.5001202	-122.4178685		
Polk County	OR	44.8665061	-123.4512164		
Sherman County	OR	45.4165148	-120.6678312		
Tillamook County	OR	45.5164958	-123.7178997		
Wheeler County	OR	44.6665258	-120.0013936		
Yamhill County	OR	45.2165037	-123.3012183		
Adrian	OR	43.7407155	-117.0718261		
Battle Mountain	OR	42.2846056	-117.6679174		
Bear Creek Buttes	OR	43.9509575	-120.8597338		
Beulah	OR	43.9065472	-118.1526936		
Blue Mountain Pass	OR	42.3182177	-117.8220875		
Boardman	OR	45.839855	-119.7005834		
Bowden Hills	OR	42.5290474	-117.7493134		
Bunker Hill	OR	43.3559451	-124.2048339		
Cannon Beach	OR	45.8917738	-123.9615274		
Cayuse (historical)	OR	45.6767976	-118.556638		
Charleston	OR	43.340111	-124.3301167		
Connley Hills	OR	43.2581943	-121.0094443		
Cornucopia	OR	45.008214	-117.1926751		
Cottonwood Mountain	OR	44.1684915	-117.6621359		
Cove	OR	45.2965257	-117.8079872		
Dillard	OR	43.1028939	-123.4278501		
Dora	OR	43.1559448	-123.9562078		
Elsie	OR	45.8656665	-123.5948486		
Estacada	OR	45.2895655	-122.3336963		
Fort Rock	OR	43.3565237	-121.0538935		
Foster	OR	44.4104025	-122.6723065		
Four Corners	OR	44.927898	-122.9837059		
Frenchglen	OR	42.8268267	-118.9154784		
Gladstone	OR	45.3806761	-122.5948139		
Goshen	OR	43.9954031	-123.0114722		
Hampton	OR	43.6726387	-120.2338682		
Hardman (historical)	OR	45.1698589	-119.6819629		
Harper	OR	43.8632138	-117.6099061		
Hart Mountain	OR	42.3993279	-119.7805045		
Hemlock (historical)	OR	45.5498415	-122.4937031		
Hilgard	OR	45.3520742	-118.2280021		
Hood River	OR	45.7053966	-121.5214623		
Hoskins	OR	44.6767857	-123.4687151		
Ironside	OR	44.3243271	-117.9446472		
Ivers Peak	OR	43.4028923	-123.8528748		
Jamieson	OR	44.182104	-117.4379636		
Juniper Mountain	OR	42.9298753	-119.9332924		
Juntura	OR	43.7446021	-118.0796249		
Klamath Falls	OR	42.224867	-121.7816704		
Knappa	OR	46.1851096	-123.5859674		
Lawen	OR	43.4429311	-118.8010401		
Lebanon	OR	44.5365119	-122.9070339		
Lexington	OR	45.4451315	-119.6844694		
Logsden	OR	44.7431729	-123.7942778		
Lookingglass	OR	43.1784485	-123.4861887		
Malin	OR	42.0126551	-121.4086021		
Marcola	OR	44.1723482	-122.8606374		
McKenzie River	OR	44.1256798	-123.105644		
Midland	OR	42.1307015	-121.8202809		
Mist	OR	45.9962223	-123.2565078		
Norway	OR	43.1009432	-124.1567713		
Oregon City	OR	45.3573429	-122.6067583		
Pacific City	OR	45.2023263	-123.9628946		
Pine	OR	44.8612706	-117.0890609		
Plush	OR	42.4115497	-119.9038399		
Pondosa	OR	45.0079269	-117.6427118		
Portland	OR	45.5234515	-122.6762071		
Powellhurst	OR	45.5040085	-122.537592		
Riverside	OR	43.5415481	-118.1590784		
Riverton	OR	43.1573318	-124.2745552		
Rockwood	OR	45.5190087	-122.4770357		
Seaside	OR	45.9931637	-123.9226385		
Stanfield	OR	45.7804098	-119.2172351		
Telocaset	OR	45.1009734	-117.8263251		
Troy	OR	45.946813	-117.4515646		
Turner	OR	44.8431766	-122.9528708		
Tygh Valley	OR	45.247341	-121.17312		
Umapine	OR	45.9765234	-118.496362		
Vale	OR	43.9821055	-117.2382311		
Veneta	OR	44.0487342	-123.3509294		
Wagontire	OR	43.2495936	-119.875795		
Warrenton	OR	46.1651049	-123.9237557		
Westfall	OR	43.9918247	-117.7090762		
Westport	OR	46.1326105	-123.3748481		
Willowdale	OR	44.8054015	-120.9430984		
Wilsonville	OR	45.2998418	-122.7737062		
Worden	OR	42.0454246	-121.8663922		
Yoncalla	OR	43.5984531	-123.2834167		
Agness	OR	42.5564976	-124.0689776		
Aldrich Mountains	OR	44.3151492	-119.3080195		
Alsea	OR	44.3815098	-123.5964942		
Alsea Bay	OR	44.4415083	-124.0512298		
Antone (historical)	OR	44.4715299	-119.8099881		
Applegate River	OR	42.4290049	-123.4497852		
Ashland	OR	42.1945759	-122.7094767		
Mount Bachelor	OR	43.9792818	-121.6883658		
Bald Mountain	OR	45.3229229	-117.516867		
Barlow Pass	OR	45.2826182	-121.6853538		
Bates	OR	44.5929339	-118.5085558		
Battle Ax	OR	44.826233	-122.139244		
Battle Creek Mountain	OR	44.3737555	-119.5952541		
Bear Mountain	OR	43.514844	-122.2367058		
Beatty	OR	42.441815	-121.2708314		
Beaver	OR	45.2767726	-123.8265055		
Bend	OR	44.0581728	-121.3153096		
Big Craggies	OR	42.340108	-124.0578628		
Big Lake	OR	42.1326655	-120.026616		
Black Butte	OR	44.3995608	-121.6344956		
Blalock Mountain	OR	45.8556911	-118.136615		
Bly	OR	42.3976509	-121.0416541		
Bonneville Dam	OR	45.6442837	-121.9406369		
Brookings	OR	42.0526114	-124.2839819		
Brothers	OR	43.8137417	-120.6033306		
Bull Run Reservoir Number One	OR	45.4812305	-122.082029		
Burnt Mountain	OR	43.9043169	-119.0610545		
Burnt River	OR	44.3648841	-117.2260114		
Mount Butler	OR	42.7673316	-124.2603781		
Butte Falls	OR	42.5431843	-122.5655886		
Calamity Butte	OR	43.9290424	-118.8271599		
Canyon City	OR	44.3895995	-118.9502315		
Cape Ferrelo	OR	42.1037235	-124.3548222		
Cape Lookout	OR	45.3395467	-123.9929015		
Cape Sebastian	OR	42.3240015	-124.4328877		
Carpenterville	OR	42.2201106	-124.339546		
Cascade Head	OR	45.0567729	-124.0048364		
Cascade Locks	OR	45.6698392	-121.8906354		
Cascadia	OR	44.3973477	-122.481748		
Cave Junction	OR	42.1628912	-123.6481235		
Chetco River	OR	42.045389	-124.2706473		
Chiloquin	OR	42.5776364	-121.8661258		
Columbia River	OR	46.2442673	-124.0579299		
Coos Bay	OR	43.4292792	-124.2298364		
Corvallis	OR	44.5645659	-123.2620435		
Cougar Rock	OR	44.587379	-118.806899		
Crane Prairie Reservoir	OR	43.7553962	-121.784751		
Crescent	OR	43.4623474	-121.6955803		
Crescent Lake	OR	43.5092914	-121.9694742		
Crooked River	OR	44.5737299	-121.2719898		
Culp Creek	OR	43.7034561	-122.8475662		
Cultus Mountain	OR	43.8190074	-121.8703091		
Culver	OR	44.5256753	-121.2130974		
Cushman	OR	43.9856774	-124.0442834		
Dale	OR	44.9884873	-118.9474744		
Davis Lake	OR	43.6159553	-121.8464174		
Dayville	OR	44.4682007	-119.5358104		
Deardorff Mountain	OR	44.3984942	-118.424939		
Dee	OR	45.5881729	-121.6267416		
Mount Defiance	OR	45.6484508	-121.7222975		
Deschutes River	OR	45.6354011	-120.9145096		
Detroit	OR	44.7340108	-122.1497982		
Diamond Lake	OR	43.1587375	-122.1508648		
Diamond Lake	OR	43.1787376	-122.1389202		
Diamond Peak	OR	43.5204007	-122.1497581		
Disston	OR	43.6981784	-122.7700621		
Dorena	OR	43.7198452	-122.8620118		
Drews Reservoir	OR	42.1223823	-120.6188523		
East Lake	OR	43.7290097	-121.2147425		
Elgin	OR	45.5648612	-117.917434		
Elkhorn	OR	44.8356775	-122.3620253		
Elliott Creek Ridge	OR	42.014849	-123.0478217		
Enterprise	OR	45.4262617	-117.2787815		
Fields Peak	OR	44.3384834	-119.258296		
Fish Creek Mountain	OR	45.0784548	-122.1248027		
Flora	OR	45.900148	-117.3098881		
Florence	OR	43.9826214	-124.0998409		
Fort Klamath	OR	42.7045782	-121.9958544		
Fox	OR	44.6487635	-119.1441362		
Gardiner	OR	43.730117	-124.11039		
Gearhart Mountain	OR	42.4959839	-120.8766474		
Gibbon	OR	45.6995763	-118.3649602		
Gilchrist	OR	43.4770694	-121.6853026		
Gold Beach	OR	42.4073334	-124.421774		
Grand Ronde	OR	45.060113	-123.6092771		
Granite	OR	44.8093131	-118.4177241		
Grants Pass	OR	42.439007	-123.3283925		
Green Ridge	OR	44.5365055	-121.6044999		
Grizzly	OR	44.4979032	-120.9197543		
Grizzly Mountain	OR	44.4381798	-120.9555863		
Haas Ridge	OR	45.5793244	-116.718203		
Hamilton	OR	44.7404274	-119.3091474		
Harney	OR	43.6432092	-118.8227102		
Hauser	OR	43.4928912	-124.2187259		
Hebo	OR	45.2303835	-123.8634491		
Holland	OR	42.1276157	-123.5389529		
Hood River	OR	45.7153968	-121.5111843		
Mount Hood	OR	45.3734512	-121.6956316		
Hunchback Mountain	OR	45.2931744	-121.9089683		
Idanha	OR	44.7026218	-122.0786855		
Imbler	OR	45.4595816	-117.9621587		
Imnaha River	OR	45.8173785	-116.7645901		
Iron Mountain	OR	42.6853872	-124.144539		
Ironside Mountain	OR	44.2429395	-118.1393713		
Izee	OR	44.0670921	-119.3860711		
Mount Jefferson	OR	44.6742852	-121.7989555		
John Day	OR	44.4159883	-118.95301		
John Day River	OR	45.7326252	-120.6492244		
Joseph	OR	45.3543187	-117.2296126		
Mount June	OR	43.7909575	-122.7245072		
Juniper Flat	OR	45.1665074	-121.1831179		
Kamela	OR	45.4342961	-118.3935681		
Kerby	OR	42.1942798	-123.651735		
Kimberly	OR	44.7593094	-119.6444397		
Kirk	OR	42.7473575	-121.8294618		
Klamath Agency	OR	42.6181909	-121.9339065		
Klamath Marsh	OR	42.9373575	-121.6736309		
Koch Mountain	OR	43.7256775	-122.1205905		
Kuhn Ridge	OR	45.8129229	-117.4090616		
La Pine	OR	43.6703995	-121.503636		
Lake Creek	OR	42.4208333	-122.6227778		
Lakeside	OR	43.5756704	-124.1751136		
Lakeview	OR	42.1887721	-120.345792		
Little Deschutes River	OR	43.8540071	-121.4539175		
Lonerock	OR	45.0890252	-119.8830749		
Long Creek	OR	44.714042	-119.1041375		
Lookout Point Lake	OR	43.9148483	-122.7522918		
Lostine River	OR	45.5518117	-117.4904615		
Madison Butte	OR	45.1073596	-119.4747313		
Madras	OR	44.6334544	-121.1294872		
Malheur River	OR	44.0590525	-116.9751616		
Mapleton	OR	44.0312318	-123.8581645		
Maury Mountains	OR	44.0329105	-120.4183296		
McCredie Springs	OR	43.7098454	-122.2889296		
